,index,Lat,Lon,Temp
2962,40,-2.9,-60.56,296.481
2963,41,-2.5,-55.0,300.328
2964,42,-2.9,-60.56,298.107
2965,43,-2.5,-55.0,301.222
2966,44,-2.9,-60.56,299.65698
2967,45,-2.5,-55.0,301.676
2968,46,-2.9,-60.56,297.72598
2969,47,-2.5,-55.0,300.896
2970,48,-2.9,-60.56,296.185
2971,49,-2.5,-55.0,299.69998
2972,50,-2.9,-60.56,294.695
2973,51,-2.5,-55.0,298.82
2974,52,-2.9,-60.56,293.649
2975,53,-2.5,-55.0,298.207
2976,54,-2.9,-60.56,293.235
2977,55,-2.5,-55.0,297.45898
2978,56,-2.9,-60.56,297.844
2979,57,-2.5,-55.0,303.05
2980,58,-2.9,-60.56,297.957
2981,59,-2.5,-55.0,303.238
2982,60,-2.9,-60.56,299.1
2983,61,-2.5,-55.0,303.318
2984,0,-2.9,-60.56,300.74
2985,1,-2.5,-55.0,303.421
2986,2,-2.9,-60.56,300.30798
2987,3,-2.5,-55.0,303.07
2988,4,-2.9,-60.56,299.32098
2989,5,-2.5,-55.0,300.953
2990,6,-2.9,-60.56,299.27798
2991,7,-2.5,-55.0,300.757
2992,8,-2.9,-60.56,299.16
2993,9,-2.5,-55.0,300.744
2994,10,-2.9,-60.56,299.254
2995,11,-2.5,-55.0,300.848
2996,12,-2.9,-60.56,299.445
2997,13,-2.5,-55.0,300.57
2998,14,-2.9,-60.56,299.982
2999,15,-2.5,-55.0,300.738
3000,16,-2.9,-60.56,300.366
3001,17,-2.5,-55.0,301.408
3002,18,-2.9,-60.56,299.427
3003,19,-2.5,-55.0,299.926
3004,20,-2.9,-60.56,299.007
3005,21,-2.5,-55.0,299.80798
3006,22,-2.9,-60.56,298.775
3007,23,-2.5,-55.0,299.784
3008,24,-2.9,-60.56,298.663
3009,25,-2.5,-55.0,299.78
3010,26,-2.9,-60.56,296.943
3011,27,-2.5,-55.0,298.839
3012,28,-2.9,-60.56,296.156
3013,29,-2.5,-55.0,298.593
3014,30,-2.9,-60.56,294.971
3015,31,-2.5,-55.0,298.35498
3016,32,-2.9,-60.56,294.072
3017,33,-2.5,-55.0,297.669
3018,34,-2.9,-60.56,293.811
3019,35,-2.5,-55.0,297.72998
3020,36,-2.9,-60.56,294.184
3021,37,-2.5,-55.0,297.659
3022,38,-2.9,-60.56,298.589
3023,39,-2.5,-55.0,300.383
3024,40,-2.9,-60.56,295.14398
3025,41,-2.5,-55.0,297.789
3026,42,-2.9,-60.56,294.955
3027,43,-2.5,-55.0,297.88998
3028,44,-2.9,-60.56,294.28
3029,45,-2.5,-55.0,297.554
3030,46,-2.9,-60.56,293.517
3031,47,-2.5,-55.0,297.05
3032,48,-2.9,-60.56,291.969
3033,49,-2.5,-55.0,296.091
3034,50,-2.9,-60.56,291.673
3035,51,-2.5,-55.0,295.68298
3036,52,-2.9,-60.56,291.702
3037,53,-2.5,-55.0,295.518
3038,54,-2.9,-60.56,293.031
3039,55,-2.5,-55.0,295.85
3040,0,-2.9,-60.56,297.244
3041,1,-2.5,-55.0,296.99698
3042,2,-2.9,-60.56,297.218
3043,3,-2.5,-55.0,297.311
3044,4,-2.9,-60.56,297.58798
3045,5,-2.5,-55.0,297.785
3046,6,-2.9,-60.56,297.565
3047,7,-2.5,-55.0,297.882
3048,8,-2.9,-60.56,296.839
3049,9,-2.5,-55.0,297.54498
3050,10,-2.9,-60.56,297.895
3051,11,-2.5,-55.0,299.95898
3052,12,-2.9,-60.56,297.585
3053,13,-2.5,-55.0,299.67398
3054,14,-2.9,-60.56,298.794
3055,15,-2.5,-55.0,300.41998
3056,16,-2.9,-60.56,298.639
3057,17,-2.5,-55.0,300.883
3058,18,-2.9,-60.56,298.822
3059,19,-2.5,-55.0,301.268
3060,20,-2.9,-60.56,299.041
3061,21,-2.5,-55.0,301.25
3062,22,-2.9,-60.56,298.311
3063,23,-2.5,-55.0,299.494
3064,24,-2.9,-60.56,297.593
3065,25,-2.5,-55.0,298.25198
3066,26,-2.9,-60.56,297.292
3067,27,-2.5,-55.0,298.30798
3068,28,-2.9,-60.56,297.656
3069,29,-2.5,-55.0,298.915
3070,30,-2.9,-60.56,297.535
3071,31,-2.5,-55.0,298.621
3072,32,-2.9,-60.56,297.24698
3073,33,-2.5,-55.0,297.991
3074,34,-2.9,-60.56,296.534
3075,35,-2.5,-55.0,297.725
3076,36,-2.9,-60.56,296.223
3077,37,-2.5,-55.0,297.746
3078,38,-2.9,-60.56,296.498
3079,39,-2.5,-55.0,297.79898
3080,40,-2.9,-60.56,299.262
3081,41,-2.5,-55.0,300.363
3082,42,-2.9,-60.56,299.492
3083,43,-2.5,-55.0,300.814
3084,44,-2.9,-60.56,294.698
3085,45,-2.5,-55.0,298.268
3086,46,-2.9,-60.56,293.465
3087,47,-2.5,-55.0,297.401
3088,48,-2.9,-60.56,292.675
3089,49,-2.5,-55.0,297.285
3090,50,-2.9,-60.56,292.97
3091,51,-2.5,-55.0,297.891
3092,52,-2.9,-60.56,293.214
3093,53,-2.5,-55.0,297.69598
3094,54,-2.9,-60.56,293.727
3095,55,-2.5,-55.0,297.197
3096,56,-2.9,-60.56,294.63098
3097,57,-2.5,-55.0,298.099
3098,58,-2.9,-60.56,298.966
3099,59,-2.5,-55.0,301.258
3100,60,-2.9,-60.56,298.939
3101,61,-2.5,-55.0,301.31198
3102,0,-2.9,-60.56,299.436
3103,1,-2.5,-55.0,301.60498
3104,2,-2.9,-60.56,298.50998
3105,3,-2.5,-55.0,301.49
3106,4,-2.9,-60.56,296.888
3107,5,-2.5,-55.0,300.694
3108,6,-2.9,-60.56,295.642
3109,7,-2.5,-55.0,300.35498
3110,8,-2.9,-60.56,294.979
3111,9,-2.5,-55.0,299.478
3112,10,-2.9,-60.56,295.129
3113,11,-2.5,-55.0,299.1
3114,12,-2.9,-60.56,295.382
3115,13,-2.5,-55.0,299.096
3116,14,-2.9,-60.56,295.33798
3117,15,-2.5,-55.0,298.991
3118,16,-2.9,-60.56,296.199
3119,17,-2.5,-55.0,299.173
3120,18,-2.9,-60.56,298.91998
3121,19,-2.5,-55.0,300.097
3122,20,-2.9,-60.56,297.763
3123,21,-2.5,-55.0,300.24298
3124,22,-2.9,-60.56,296.995
3125,23,-2.5,-55.0,299.465
3126,24,-2.9,-60.56,296.546
3127,25,-2.5,-55.0,299.742
3128,26,-2.9,-60.56,296.115
3129,27,-2.5,-55.0,299.699
3130,28,-2.9,-60.56,295.99698
3131,29,-2.5,-55.0,299.609
3132,30,-2.9,-60.56,295.641
3133,31,-2.5,-55.0,299.359
3134,32,-2.9,-60.56,296.096
3135,33,-2.5,-55.0,299.721
3136,34,-2.9,-60.56,296.307
3137,35,-2.5,-55.0,299.771
3138,36,-2.9,-60.56,296.88098
3139,37,-2.5,-55.0,299.815
3140,38,-2.9,-60.56,297.155
3141,39,-2.5,-55.0,299.953
3142,40,-2.9,-60.56,296.258
3143,41,-2.5,-55.0,299.925
3144,42,-2.9,-60.56,295.137
3145,43,-2.5,-55.0,298.738
3146,44,-2.9,-60.56,294.893
3147,45,-2.5,-55.0,298.52798
3148,46,-2.9,-60.56,296.14398
3149,47,-2.5,-55.0,298.791
3150,48,-2.9,-60.56,296.457
3151,49,-2.5,-55.0,299.038
3152,50,-2.9,-60.56,295.906
3153,51,-2.5,-55.0,298.59198
3154,52,-2.9,-60.56,295.59198
3155,53,-2.5,-55.0,298.261
3156,54,-2.9,-60.56,295.70898
3157,55,-2.5,-55.0,298.288
3158,56,-2.9,-60.56,298.613
3159,57,-2.5,-55.0,299.854
3160,58,-2.9,-60.56,298.109
3161,59,-2.5,-55.0,300.343
3162,0,-2.9,-60.56,296.986
3163,1,-2.5,-55.0,299.279
3164,2,-2.9,-60.56,296.596
3165,3,-2.5,-55.0,298.722
3166,4,-2.9,-60.56,296.389
3167,5,-2.5,-55.0,298.811
3168,6,-2.9,-60.56,295.888
3169,7,-2.5,-55.0,298.336
3170,8,-2.9,-60.56,296.007
3171,9,-2.5,-55.0,298.318
3172,10,-2.9,-60.56,295.667
3173,11,-2.5,-55.0,297.79898
3174,12,-2.9,-60.56,296.581
3175,13,-2.5,-55.0,298.336
3176,14,-2.9,-60.56,297.205
3177,15,-2.5,-55.0,298.83398
3178,16,-2.9,-60.56,297.77
3179,17,-2.5,-55.0,299.972
3180,18,-2.9,-60.56,298.516
3181,19,-2.5,-55.0,300.206
3182,20,-2.9,-60.56,297.886
3183,21,-2.5,-55.0,299.123
3184,22,-2.9,-60.56,297.964
3185,23,-2.5,-55.0,299.272
3186,24,-2.9,-60.56,298.125
3187,25,-2.5,-55.0,299.599
3188,26,-2.9,-60.56,298.234
3189,27,-2.5,-55.0,299.883
3190,28,-2.9,-60.56,297.51498
3191,29,-2.5,-55.0,299.646
3192,30,-2.9,-60.56,296.535
3193,31,-2.5,-55.0,299.486
3194,32,-2.9,-60.56,296.897
3195,33,-2.5,-55.0,299.987
3196,34,-2.9,-60.56,298.861
3197,35,-2.5,-55.0,300.767
3198,36,-2.9,-60.56,296.944
3199,37,-2.5,-55.0,300.261
3200,38,-2.9,-60.56,295.331
3201,39,-2.5,-55.0,299.363
3202,40,-2.9,-60.56,295.399
3203,41,-2.5,-55.0,299.51498
3204,42,-2.9,-60.56,296.761
3205,43,-2.5,-55.0,299.703
3206,44,-2.9,-60.56,297.319
3207,45,-2.5,-55.0,299.742
3208,46,-2.9,-60.56,296.733
3209,47,-2.5,-55.0,300.003
3210,48,-2.9,-60.56,296.003
3211,49,-2.5,-55.0,300.593
3212,50,-2.9,-60.56,295.56598
3213,51,-2.5,-55.0,300.115
3214,52,-2.9,-60.56,296.971
3215,53,-2.5,-55.0,300.13
3216,54,-2.9,-60.56,297.22998
3217,55,-2.5,-55.0,300.341
3218,56,-2.9,-60.56,297.237
3219,57,-2.5,-55.0,300.145
3220,58,-2.9,-60.56,297.151
3221,59,-2.5,-55.0,299.91
3222,60,-2.9,-60.56,296.637
3223,61,-2.5,-55.0,299.75598
3224,0,-2.9,-60.56,296.762
3225,1,-2.5,-55.0,299.705
3226,2,-2.9,-60.56,295.58798
3227,3,-2.5,-55.0,299.03198
3228,4,-2.9,-60.56,295.66998
3229,5,-2.5,-55.0,299.172
3230,6,-2.9,-60.56,296.078
3231,7,-2.5,-55.0,299.772
3232,8,-2.9,-60.56,298.796
3233,9,-2.5,-55.0,302.603
3234,10,-2.9,-60.56,298.798
3235,11,-2.5,-55.0,302.68
3236,12,-2.9,-60.56,298.64398
3237,13,-2.5,-55.0,302.651
3238,14,-2.9,-60.56,299.021
3239,15,-2.5,-55.0,302.686
3240,16,-2.9,-60.56,298.906
3241,17,-2.5,-55.0,302.548
3242,18,-2.9,-60.56,296.981
3243,19,-2.5,-55.0,299.591
3244,20,-2.9,-60.56,296.839
3245,21,-2.5,-55.0,299.809
3246,22,-2.9,-60.56,296.593
3247,23,-2.5,-55.0,299.335
3248,24,-2.9,-60.56,296.431
3249,25,-2.5,-55.0,299.272
3250,26,-2.9,-60.56,296.27798
3251,27,-2.5,-55.0,298.853
3252,28,-2.9,-60.56,294.65
3253,29,-2.5,-55.0,298.344
3254,30,-2.9,-60.56,294.609
3255,31,-2.5,-55.0,298.664
3256,32,-2.9,-60.56,297.336
3257,33,-2.5,-55.0,299.068
3258,34,-2.9,-60.56,298.716
3259,35,-2.5,-55.0,300.54
3260,36,-2.9,-60.56,297.434
3261,37,-2.5,-55.0,300.027
3262,38,-2.9,-60.56,297.259
3263,39,-2.5,-55.0,299.80798
3264,40,-2.9,-60.56,297.132
3265,41,-2.5,-55.0,299.393
3266,42,-2.9,-60.56,296.824
3267,43,-2.5,-55.0,299.013
3268,44,-2.9,-60.56,297.004
3269,45,-2.5,-55.0,298.843
3270,46,-2.9,-60.56,297.117
3271,47,-2.5,-55.0,297.869
3272,48,-2.9,-60.56,296.738
3273,49,-2.5,-55.0,297.233
3274,50,-2.9,-60.56,298.311
3275,51,-2.5,-55.0,300.244
3276,52,-2.9,-60.56,298.50598
3277,53,-2.5,-55.0,300.375
3278,54,-2.9,-60.56,298.513
3279,55,-2.5,-55.0,300.65
3280,56,-2.9,-60.56,297.988
3281,57,-2.5,-55.0,300.372
3282,58,-2.9,-60.56,297.494
3283,59,-2.5,-55.0,299.225
3284,0,-2.9,-60.56,296.62
3285,1,-2.5,-55.0,298.712
3286,2,-2.9,-60.56,296.48898
3287,3,-2.5,-55.0,298.624
3288,4,-2.9,-60.56,296.31598
3289,5,-2.5,-55.0,297.357
3290,6,-2.9,-60.56,296.156
3291,7,-2.5,-55.0,297.505
3292,8,-2.9,-60.56,296.211
3293,9,-2.5,-55.0,297.626
3294,10,-2.9,-60.56,296.594
3295,11,-2.5,-55.0,298.745
3296,12,-2.9,-60.56,298.586
3297,13,-2.5,-55.0,299.486
3298,14,-2.9,-60.56,298.34198
3299,15,-2.5,-55.0,299.38098
3300,16,-2.9,-60.56,298.235
3301,17,-2.5,-55.0,299.421
3302,18,-2.9,-60.56,298.12198
3303,19,-2.5,-55.0,299.48898
3304,20,-2.9,-60.56,296.79498
3305,21,-2.5,-55.0,298.277
3306,22,-2.9,-60.56,295.906
3307,23,-2.5,-55.0,297.313
3308,24,-2.9,-60.56,299.168
3309,25,-2.5,-55.0,302.518
3310,26,-2.9,-60.56,299.289
3311,27,-2.5,-55.0,302.621
3312,28,-2.9,-60.56,299.40698
3313,29,-2.5,-55.0,302.637
3314,30,-2.9,-60.56,299.491
3315,31,-2.5,-55.0,302.686
3316,32,-2.9,-60.56,299.655
3317,33,-2.5,-55.0,302.807
3318,34,-2.9,-60.56,300.42398
3319,35,-2.5,-55.0,302.971
3320,36,-2.9,-60.56,299.298
3321,37,-2.5,-55.0,302.569
3322,38,-2.9,-60.56,295.875
3323,39,-2.5,-55.0,297.695
3324,40,-2.9,-60.56,295.895
3325,41,-2.5,-55.0,297.677
3326,42,-2.9,-60.56,295.184
3327,43,-2.5,-55.0,297.483
3328,44,-2.9,-60.56,294.791
3329,45,-2.5,-55.0,298.246
3330,46,-2.9,-60.56,294.836
3331,47,-2.5,-55.0,298.47
3332,48,-2.9,-60.56,295.807
3333,49,-2.5,-55.0,298.511
3334,50,-2.9,-60.56,296.482
3335,51,-2.5,-55.0,298.817
3336,52,-2.9,-60.56,296.169
3337,53,-2.5,-55.0,298.835
3338,54,-2.9,-60.56,296.22
3339,55,-2.5,-55.0,298.927
3340,56,-2.9,-60.56,296.52798
3341,57,-2.5,-55.0,299.264
3342,58,-2.9,-60.56,297.02
3343,59,-2.5,-55.0,299.86
3344,60,-2.9,-60.56,296.35098
3345,61,-2.5,-55.0,298.52298
3346,0,-2.9,-60.56,295.28198
3347,1,-2.5,-55.0,296.763
3348,2,-2.9,-60.56,296.404
3349,3,-2.5,-55.0,298.137
3350,4,-2.9,-60.56,296.6
3351,5,-2.5,-55.0,299.022
3352,6,-2.9,-60.56,296.46
3353,7,-2.5,-55.0,299.304
3354,8,-2.9,-60.56,296.589
3355,9,-2.5,-55.0,299.26898
3356,10,-2.9,-60.56,296.15698
3357,11,-2.5,-55.0,298.223
3358,12,-2.9,-60.56,296.24
3359,13,-2.5,-55.0,298.113
3360,14,-2.9,-60.56,296.406
3361,15,-2.5,-55.0,298.366
3362,16,-2.9,-60.56,296.443
3363,17,-2.5,-55.0,299.166
3364,18,-2.9,-60.56,295.192
3365,19,-2.5,-55.0,298.62
3366,20,-2.9,-60.56,294.854
3367,21,-2.5,-55.0,296.652
3368,22,-2.9,-60.56,294.88
3369,23,-2.5,-55.0,297.08798
3370,24,-2.9,-60.56,294.978
3371,25,-2.5,-55.0,297.38
3372,26,-2.9,-60.56,296.193
3373,27,-2.5,-55.0,298.362
3374,28,-2.9,-60.56,296.514
3375,29,-2.5,-55.0,298.663
3376,30,-2.9,-60.56,296.30798
3377,31,-2.5,-55.0,298.628
3378,32,-2.9,-60.56,296.029
3379,33,-2.5,-55.0,298.803
3380,34,-2.9,-60.56,295.482
3381,35,-2.5,-55.0,297.783
3382,36,-2.9,-60.56,294.797
3383,37,-2.5,-55.0,297.73898
3384,38,-2.9,-60.56,294.32098
3385,39,-2.5,-55.0,297.41098
3386,40,-2.9,-60.56,294.18698
3387,41,-2.5,-55.0,297.447
3388,42,-2.9,-60.56,295.32498
3389,43,-2.5,-55.0,298.22598
3390,44,-2.9,-60.56,297.228
3391,45,-2.5,-55.0,298.75
3392,46,-2.9,-60.56,298.244
3393,47,-2.5,-55.0,299.991
3394,48,-2.9,-60.56,298.477
3395,49,-2.5,-55.0,299.935
3396,50,-2.9,-60.56,297.797
3397,51,-2.5,-55.0,299.50598
3398,52,-2.9,-60.56,296.503
3399,53,-2.5,-55.0,298.25
3400,54,-2.9,-60.56,295.60498
3401,55,-2.5,-55.0,297.56
3402,56,-2.9,-60.56,295.676
3403,57,-2.5,-55.0,297.192
3404,58,-2.9,-60.56,295.938
3405,59,-2.5,-55.0,297.30798
3406,60,-2.9,-60.56,296.24698
3407,61,-2.5,-55.0,297.20398
3408,0,-2.9,-60.56,296.28198
3409,1,-2.5,-55.0,297.62
3410,2,-2.9,-60.56,296.081
3411,3,-2.5,-55.0,298.347
3412,4,-2.9,-60.56,296.647
3413,5,-2.5,-55.0,298.84198
3414,6,-2.9,-60.56,298.97598
3415,7,-2.5,-55.0,300.288
3416,8,-2.9,-60.56,299.51898
3417,9,-2.5,-55.0,300.803
3418,10,-2.9,-60.56,299.794
3419,11,-2.5,-55.0,300.931
3420,12,-2.9,-60.56,299.289
3421,13,-2.5,-55.0,300.76898
3422,14,-2.9,-60.56,297.61798
3423,15,-2.5,-55.0,300.083
3424,16,-2.9,-60.56,297.124
3425,17,-2.5,-55.0,299.331
3426,18,-2.9,-60.56,297.19098
3427,19,-2.5,-55.0,299.264
3428,20,-2.9,-60.56,298.008
3429,21,-2.5,-55.0,300.19998
3430,22,-2.9,-60.56,299.171
3431,23,-2.5,-55.0,300.52798
3432,24,-2.9,-60.56,297.494
3433,25,-2.5,-55.0,299.99
3434,26,-2.9,-60.56,297.58398
3435,27,-2.5,-55.0,300.25998
3436,28,-2.9,-60.56,297.538
3437,29,-2.5,-55.0,299.943
3438,30,-2.9,-60.56,297.836
3439,31,-2.5,-55.0,299.931
3440,32,-2.9,-60.56,298.234
3441,33,-2.5,-55.0,300.00598
3442,34,-2.9,-60.56,297.29898
3443,35,-2.5,-55.0,299.354
3444,36,-2.9,-60.56,299.85098
3445,37,-2.5,-55.0,303.182
3446,38,-2.9,-60.56,300.19098
3447,39,-2.5,-55.0,303.326
3448,40,-2.9,-60.56,300.409
3449,41,-2.5,-55.0,303.293
3450,42,-2.9,-60.56,302.175
3451,43,-2.5,-55.0,303.391
3452,44,-2.9,-60.56,302.012
3453,45,-2.5,-55.0,303.484
3454,46,-2.9,-60.56,301.595
3455,47,-2.5,-55.0,303.74
3456,48,-2.9,-60.56,301.225
3457,49,-2.5,-55.0,303.51498
3458,50,-2.9,-60.56,298.047
3459,51,-2.5,-55.0,298.731
3460,52,-2.9,-60.56,297.74298
3461,53,-2.5,-55.0,298.652
3462,54,-2.9,-60.56,297.29498
3463,55,-2.5,-55.0,299.18698
3464,56,-2.9,-60.56,296.525
3465,57,-2.5,-55.0,299.05
3466,58,-2.9,-60.56,295.949
3467,59,-2.5,-55.0,298.56
3468,0,-2.9,-60.56,296.701
3469,1,-2.5,-55.0,298.75198
3470,2,-2.9,-60.56,297.638
3471,3,-2.5,-55.0,299.018
3472,4,-2.9,-60.56,297.443
3473,5,-2.5,-55.0,299.593
3474,6,-2.9,-60.56,297.901
3475,7,-2.5,-55.0,299.69998
3476,8,-2.9,-60.56,298.455
3477,9,-2.5,-55.0,299.37698
3478,10,-2.9,-60.56,298.783
3479,11,-2.5,-55.0,299.21
3480,12,-2.9,-60.56,297.332
3481,13,-2.5,-55.0,298.98898
3482,14,-2.9,-60.56,297.086
3483,15,-2.5,-55.0,298.86398
3484,16,-2.9,-60.56,296.165
3485,17,-2.5,-55.0,298.116
3486,18,-2.9,-60.56,295.978
3487,19,-2.5,-55.0,298.111
3488,20,-2.9,-60.56,297.373
3489,21,-2.5,-55.0,299.436
3490,22,-2.9,-60.56,297.793
3491,23,-2.5,-55.0,299.813
3492,24,-2.9,-60.56,299.31
3493,25,-2.5,-55.0,299.552
3494,26,-2.9,-60.56,297.086
3495,27,-2.5,-55.0,298.83398
3496,28,-2.9,-60.56,297.061
3497,29,-2.5,-55.0,298.909
3498,30,-2.9,-60.56,297.266
3499,31,-2.5,-55.0,298.98898
3500,32,-2.9,-60.56,297.604
3501,33,-2.5,-55.0,299.141
3502,34,-2.9,-60.56,297.688
3503,35,-2.5,-55.0,299.177
3504,36,-2.9,-60.56,296.69598
3505,37,-2.5,-55.0,299.159
3506,38,-2.9,-60.56,295.857
3507,39,-2.5,-55.0,298.876
3508,40,-2.9,-60.56,296.218
3509,41,-2.5,-55.0,298.86398
3510,42,-2.9,-60.56,297.184
3511,43,-2.5,-55.0,299.685
3512,44,-2.9,-60.56,297.479
3513,45,-2.5,-55.0,298.652
3514,46,-2.9,-60.56,297.051
3515,47,-2.5,-55.0,299.357
3516,48,-2.9,-60.56,296.909
3517,49,-2.5,-55.0,299.001
3518,50,-2.9,-60.56,296.78
3519,51,-2.5,-55.0,298.969
3520,52,-2.9,-60.56,297.017
3521,53,-2.5,-55.0,299.074
3522,54,-2.9,-60.56,296.44098
3523,55,-2.5,-55.0,298.921
3524,56,-2.9,-60.56,296.383
3525,57,-2.5,-55.0,298.999
3526,58,-2.9,-60.56,298.223
3527,59,-2.5,-55.0,300.245
3528,60,-2.9,-60.56,299.951
3529,61,-2.5,-55.0,301.054
3530,0,-2.9,-60.56,298.936
3531,1,-2.5,-55.0,301.052
3532,2,-2.9,-60.56,298.977
3533,3,-2.5,-55.0,300.837
3534,4,-2.9,-60.56,298.929
3535,5,-2.5,-55.0,300.284
3536,6,-2.9,-60.56,298.23898
3537,7,-2.5,-55.0,300.22
3538,8,-2.9,-60.56,298.283
3539,9,-2.5,-55.0,300.179
3540,10,-2.9,-60.56,297.77798
3541,11,-2.5,-55.0,299.223
3542,12,-2.9,-60.56,297.357
3543,13,-2.5,-55.0,298.77798
3544,14,-2.9,-60.56,296.66098
3545,15,-2.5,-55.0,298.958
3546,16,-2.9,-60.56,298.199
3547,17,-2.5,-55.0,299.244
3548,18,-2.9,-60.56,300.319
3549,19,-2.5,-55.0,301.662
3550,20,-2.9,-60.56,300.15698
3551,21,-2.5,-55.0,300.422
3552,22,-2.9,-60.56,296.589
3553,23,-2.5,-55.0,299.409
3554,24,-2.9,-60.56,296.29898
3555,25,-2.5,-55.0,298.845
3556,26,-2.9,-60.56,295.345
3557,27,-2.5,-55.0,298.90298
3558,28,-2.9,-60.56,296.241
3559,29,-2.5,-55.0,298.61398
3560,30,-2.9,-60.56,296.958
3561,31,-2.5,-55.0,299.177
3562,32,-2.9,-60.56,297.13098
3563,33,-2.5,-55.0,298.938
3564,34,-2.9,-60.56,296.655
3565,35,-2.5,-55.0,298.39798
3566,36,-2.9,-60.56,296.68298
3567,37,-2.5,-55.0,298.796
3568,38,-2.9,-60.56,297.801
3569,39,-2.5,-55.0,298.669
3570,40,-2.9,-60.56,300.275
3571,41,-2.5,-55.0,300.331
3572,42,-2.9,-60.56,297.3
3573,43,-2.5,-55.0,299.069
3574,44,-2.9,-60.56,295.98898
3575,45,-2.5,-55.0,297.455
3576,46,-2.9,-60.56,296.417
3577,47,-2.5,-55.0,297.88998
3578,48,-2.9,-60.56,296.53198
3579,49,-2.5,-55.0,299.44598
3580,50,-2.9,-60.56,296.66098
3581,51,-2.5,-55.0,299.358
3582,52,-2.9,-60.56,296.073
3583,53,-2.5,-55.0,299.4
3584,54,-2.9,-60.56,296.616
3585,55,-2.5,-55.0,299.49
3586,56,-2.9,-60.56,297.69
3587,57,-2.5,-55.0,300.08
3588,58,-2.9,-60.56,300.426
3589,59,-2.5,-55.0,300.651
3590,0,-2.9,-60.56,300.44598
3591,1,-2.5,-55.0,300.707
3592,2,-2.9,-60.56,301.07898
3593,3,-2.5,-55.0,301.247
3594,4,-2.9,-60.56,301.591
3595,5,-2.5,-55.0,301.682
3596,6,-2.9,-60.56,301.513
3597,7,-2.5,-55.0,301.94598
3598,8,-2.9,-60.56,299.274
3599,9,-2.5,-55.0,301.527
3600,10,-2.9,-60.56,297.475
3601,11,-2.5,-55.0,300.3
3602,12,-2.9,-60.56,297.208
3603,13,-2.5,-55.0,299.521
3604,14,-2.9,-60.56,297.679
3605,15,-2.5,-55.0,299.895
3606,16,-2.9,-60.56,298.244
3607,17,-2.5,-55.0,300.548
3608,18,-2.9,-60.56,299.916
3609,19,-2.5,-55.0,300.796
3610,20,-2.9,-60.56,300.623
3611,21,-2.5,-55.0,301.13
3612,22,-2.9,-60.56,300.432
3613,23,-2.5,-55.0,301.211
3614,24,-2.9,-60.56,297.843
3615,25,-2.5,-55.0,300.267
3616,26,-2.9,-60.56,296.652
3617,27,-2.5,-55.0,299.824
3618,28,-2.9,-60.56,296.83798
3619,29,-2.5,-55.0,299.695
3620,30,-2.9,-60.56,296.517
3621,31,-2.5,-55.0,299.497
3622,32,-2.9,-60.56,297.29498
3623,33,-2.5,-55.0,299.13098
3624,34,-2.9,-60.56,298.36798
3625,35,-2.5,-55.0,299.983
3626,36,-2.9,-60.56,298.69598
3627,37,-2.5,-55.0,300.08
3628,38,-2.9,-60.56,299.468
3629,39,-2.5,-55.0,300.35
3630,40,-2.9,-60.56,297.637
3631,41,-2.5,-55.0,300.043
3632,42,-2.9,-60.56,296.289
3633,43,-2.5,-55.0,299.557
3634,44,-2.9,-60.56,295.358
3635,45,-2.5,-55.0,298.645
3636,46,-2.9,-60.56,294.182
3637,47,-2.5,-55.0,298.22
3638,48,-2.9,-60.56,293.99
3639,49,-2.5,-55.0,298.434
3640,50,-2.9,-60.56,294.01498
3641,51,-2.5,-55.0,298.474
3642,52,-2.9,-60.56,294.757
3643,53,-2.5,-55.0,298.82
3644,54,-2.9,-60.56,299.024
3645,55,-2.5,-55.0,300.843
3646,56,-2.9,-60.56,298.62698
3647,57,-2.5,-55.0,300.00198
3648,58,-2.9,-60.56,298.138
3649,59,-2.5,-55.0,299.235
3650,60,-2.9,-60.56,297.201
3651,61,-2.5,-55.0,298.611
3652,0,-2.9,-60.56,296.932
3653,1,-2.5,-55.0,298.574
3654,2,-2.9,-60.56,296.694
3655,3,-2.5,-55.0,298.283
3656,4,-2.9,-60.56,296.783
3657,5,-2.5,-55.0,298.487
3658,6,-2.9,-60.56,296.83398
3659,7,-2.5,-55.0,298.569
3660,8,-2.9,-60.56,299.10498
3661,9,-2.5,-55.0,302.018
3662,10,-2.9,-60.56,300.29898
3663,11,-2.5,-55.0,301.998
3664,12,-2.9,-60.56,299.985
3665,13,-2.5,-55.0,301.915
3666,14,-2.9,-60.56,299.70398
3667,15,-2.5,-55.0,301.96298
3668,16,-2.9,-60.56,299.457
3669,17,-2.5,-55.0,301.934
3670,18,-2.9,-60.56,298.44998
3671,19,-2.5,-55.0,300.826
3672,20,-2.9,-60.56,298.233
3673,21,-2.5,-55.0,300.498
3674,22,-2.9,-60.56,299.309
3675,23,-2.5,-55.0,300.846
3676,24,-2.9,-60.56,298.505
3677,25,-2.5,-55.0,300.35098
3678,26,-2.9,-60.56,298.388
3679,27,-2.5,-55.0,300.3
3680,28,-2.9,-60.56,298.302
3681,29,-2.5,-55.0,300.306
3682,30,-2.9,-60.56,297.918
3683,31,-2.5,-55.0,300.195
3684,32,-2.9,-60.56,297.80798
3685,33,-2.5,-55.0,300.36798
3686,34,-2.9,-60.56,299.185
3687,35,-2.5,-55.0,301.236
3688,36,-2.9,-60.56,299.488
3689,37,-2.5,-55.0,300.896
